begin ; end ; doc_id ; buch ; quote ; coref ; overlap ;ek ;ek2 ; ds ; space; segnr ; em ; klasse ; xrange;;
14680;14694;6;1;der helt milte;Gahmuret;null;0;0;0;R_AVT;18;null;"[""PER""]";"[{""endOffset"":23,""startOffset"":9,""start"":14671,""end"":14671}]";"[{""endOffset"":23,""startOffset"":9,""start"":""\/div[532]"",""end"":""\/div[532]""}]";146814694
14751;14764;6;1;der küneginne;null;overlap;0;0;0;R_AVT;18;null;"[""PER""]";"[{""endOffset"":13,""startOffset"":0,""start"":""14751"",""end"":""14751""}]";"[{""endOffset"":13,""startOffset"":0,""start"":""\/div[535]"",""end"":""\/div[535]""}]";147524764
14751;14774;6;1;der küneginne marschalc;Lahfilirost;overlap_max;0;0;0;R_AVT;18;null;"[""PER""]";"[{""endOffset"":23,""startOffset"":0,""start"":14751,""end"":14751}]";"[{""endOffset"":23,""startOffset"":0,""start"":""\/div[535]"",""end"":""\/div[535]""}]";147524774
14882;14894;6;1;disen ritter;Gahmuret;null;0;1;0;R_AVT;18;null;"[""PER""]";"[{""endOffset"":12,""startOffset"":0,""start"":14882,""end"":14882}]";"[{""endOffset"":12,""startOffset"":0,""start"":""\/div[540]"",""end"":""\/div[540]""}]";148834894
14945;14954;6;1;der bâruc;Baruc;null;0;1;0;R_AVT;18;null;"[""PER""]";"[{""endOffset"":12,""startOffset"":3,""start"":""14942"",""end"":""14942""}]";"[{""endOffset"":12,""startOffset"":3,""start"":""\/div[542]"",""end"":""\/div[542]""}]";149464954
15007;15023;6;1;der muotes rîche;Gahmuret;null;0;0;0;R_ORI;18;null;"[""PER""]";"[{""endOffset"":25,""startOffset"":9,""start"":14998,""end"":14998}]";"[{""endOffset"":25,""startOffset"":9,""start"":""\/div[544]"",""end"":""\/div[544]""}]";150085023
15117;15133;6;1;zweinzec knappen;# unbestimmt (multi);null;0;0;0;R_ORI;18;null;"[""PER""]";"[{""endOffset"":25,""startOffset"":9,""start"":15108,""end"":15108}]";"[{""endOffset"":25,""startOffset"":9,""start"":""\/div[548]"",""end"":""\/div[548]""}]";151185133
15140;15149;6;1;sîn bovel;# unbestimmt (multi);null;0;0;0;R_ORI;18;null;"[""PER""]";"[{""endOffset"":9,""startOffset"":0,""start"":""15140"",""end"":""15140""}]";"[{""endOffset"":9,""startOffset"":0,""start"":""\/div[549]"",""end"":""\/div[549]""}]";151415149
15171;15200;6;1;garzûne, koche unde ir knaben;# unbestimmt (multi);null;0;0;0;R_ORI;18;null;"[""PER""]";"[{""endOffset"":29,""startOffset"":0,""start"":""15171"",""end"":""15171""}]";"[{""endOffset"":29,""startOffset"":0,""start"":""\/div[550]"",""end"":""\/div[550]""}]";151725200
15239;15250;6;1;sîn gesinde;# unbestimmt (multi);null;0;0;0;R_ORI;18;null;"[""PER""]";"[{""endOffset"":21,""startOffset"":10,""start"":""15229"",""end"":""15229""}]";"[{""endOffset"":21,""startOffset"":10,""start"":""\/div[552]"",""end"":""\/div[552]""}]";152405250
15252;15276;6;1;zwelf wol geborner kinde;# unbestimmt (multi);null;0;0;0;R_ORI;18;null;"[""PER""]";"[{""endOffset"":24,""startOffset"":0,""start"":""15252"",""end"":""15252""}]";"[{""endOffset"":24,""startOffset"":0,""start"":""\/div[553]"",""end"":""\/div[553]""}]";152535276
15292;15303;6;1;den knappen riten, an guoter zuht;# unbestimmt (multi);null;0;0;0;R_ORI;18;null;"[""PER""]";"[{""endOffset"":15303,""startOffset"":15292,""start"":0,""end"":0}]";"[{""endOffset"":14,""startOffset"":15,""start"":""\/div[554]"",""end"":""\/div[555]""}]";152935303
15359;15371;6;1;ein Sarrazîn;# unbestimmt (einzel);null;0;0;0;R_ORI;18;null;"[""PER""]";"[{""endOffset"":26,""startOffset"":14,""start"":15345,""end"":15345}]";"[{""endOffset"":26,""startOffset"":14,""start"":""\/div[556]"",""end"":""\/div[556]""}]";153605371
15518;15539;6;1;ein knappe vil gemeit;# unbestimmt (einzel);null;0;0;0;R_ORI;19;null;"[""PER""]";"[{""endOffset"":32,""startOffset"":11,""start"":""15507"",""end"":""15507""}]";"[{""endOffset"":32,""startOffset"":11,""start"":""\/div[563]"",""end"":""\/div[563]""}]";155195539
15568;15575;6;1;pusûner;# unbestimmt (multi);null;0;0;0;R_ORI;19;null;"[""PER""]";"[{""endOffset"":7,""startOffset"":0,""start"":""15568"",""end"":""15568""}]";"[{""endOffset"":7,""startOffset"":0,""start"":""\/div[565]"",""end"":""\/div[565]""}]";155695575
15597;15609;6;1;ein tambûrr;# unbestimmt (einzel);null;0;0;0;R_ORI;19;null;"[""PER""]";"[{""endOffset"":12,""startOffset"":0,""start"":""15597"",""end"":""15597""}]";"[{""endOffset"":12,""startOffset"":0,""start"":""\/div[566]"",""end"":""\/div[566]""}]";155985609
15647;15657;6;1;den hêrren;Gahmuret;null;0;0;0;R_ORI;19;null;"[""PER""]";"[{""endOffset"":10,""startOffset"":0,""start"":15647,""end"":15647}]";"[{""endOffset"":10,""startOffset"":0,""start"":""\/div[568]"",""end"":""\/div[568]""}]";156485657
15702;15722;6;1;guoter videlaere drî;# unbestimmt (multi);null;0;0;0;R_ORI;19;null;"[""PER""]";"[{""endOffset"":24,""startOffset"":4,""start"":""15698"",""end"":""15698""}]";"[{""endOffset"":24,""startOffset"":4,""start"":""\/div[570]"",""end"":""\/div[570]""}]";157035722
15783;15818;6;1;sîn marnaereder wîse und der maere;# unbestimmt (einzel);null;0;0;0;R_ORI;19;null;"[""PER""]";"[{""endOffset"":22,""startOffset"":4,""start"":""15779"",""end"":""15796""}]";"[{""endOffset"":22,""startOffset"":4,""start"":""\/div[573]"",""end"":""\/div[574]""}]";157845818
15845;15863;6;1;Moere;# unbestimmt (multi);null;0;0;0;R_ORI;19;null;"[""PER""]";"[{""endOffset"":15863,""startOffset"":15845,""start"":0,""end"":0}]";"[{""endOffset"":5,""startOffset"":0,""start"":""\/div[576]"",""end"":""\/div[576]""}]";158465863
15889;15898;6;1;der hêrre;Gahmuret;null;0;0;0;R_ORI;19;null;"[""PER""]";"[{""endOffset"":9,""startOffset"":0,""start"":15889,""end"":15889}]";"[{""endOffset"":9,""startOffset"":0,""start"":""\/div[578]"",""end"":""\/div[578]""}]";158905898
16094;16111;6;1;mangem wunden man;# unbestimmt (multi);null;0;0;0;R_ORI;19;null;"[""PER""]";"[{""endOffset"":30,""startOffset"":13,""start"":""16081"",""end"":""16081""}]";"[{""endOffset"":30,""startOffset"":13,""start"":""\/div[585]"",""end"":""\/div[585]""}]";160956111
16122;16131;6;1;den arzât;# unbestimmt (einzel);null;0;0;0;R_ORI;19;null;"[""PER""]";"[{""endOffset"":18,""startOffset"":9,""start"":""16113"",""end"":""16113""}]";"[{""endOffset"":18,""startOffset"":9,""start"":""\/div[586]"",""end"":""\/div[586]""}]";161236131
16182;16188;6;1;vînden;# unbestimmt (multi);null;0;0;0;R_ORI;19;null;"[""PER""]";"[{""endOffset"":17,""startOffset"":11,""start"":""16171"",""end"":""16171""}]";"[{""endOffset"":17,""startOffset"":11,""start"":""\/div[588]"",""end"":""\/div[588]""}]";161836188
16365;16374;6;1;sîn wirt;Lahfilirost;null;0;0;0;R_ORI;20;null;"[""PER""]";"[{""endOffset"":9,""startOffset"":0,""start"":""16365"",""end"":""16365""}]";"[{""endOffset"":9,""startOffset"":0,""start"":""\/div[596]"",""end"":""\/div[596]""}]";163666374
16440;16461;6;1;ein ellens rîcher man;Lahfilirost;null;0;0;0;R_ORI;20;null;"[""PER""]";"[{""endOffset"":29,""startOffset"":8,""start"":""16432"",""end"":""16432""}]";"[{""endOffset"":29,""startOffset"":8,""start"":""\/div[598]"",""end"":""\/div[598]""}]";164416461
16554;16567;6;1;manegen rîter;# unbestimmt (multi);null;0;0;0;R_ORI;20;null;"[""PER""]";"[{""endOffset"":23,""startOffset"":10,""start"":16544,""end"":16544}]";"[{""endOffset"":23,""startOffset"":10,""start"":""\/div[602]"",""end"":""\/div[602]""}]";165556567
16722;16748;6;1;Der burcgrâve von;Lahfilirost;null;0;0;0;R_ORI;20;null;"[""PER""]";"[{""endOffset"":16748,""startOffset"":16722,""start"":0,""end"":0}]";"[{""endOffset"":17,""startOffset"":0,""start"":""\/div[608]"",""end"":""\/div[608]""}]";167236748
16749;16759;6;1;sînen gast;Gahmuret;null;0;0;0;R_ORI;20;null;"[""PER""]";"[{""endOffset"":10,""startOffset"":0,""start"":""16749"",""end"":""16749""}]";"[{""endOffset"":10,""startOffset"":0,""start"":""\/div[609]"",""end"":""\/div[609]""}]";167506759
16880;16887;6;1;sîn wîp;# unbestimmt (einzel);null;0;0;0;R_ORI;20;null;"[""PER""]";"[{""endOffset"":31,""startOffset"":24,""start"":16856,""end"":16856}]";"[{""endOffset"":31,""startOffset"":24,""start"":""\/div[613]"",""end"":""\/div[613]""}]";168816887
16893;16903;6;1;Gahmureten;Gahmuret;null;0;0;0;R_ORI;20;null;"[""PER""]";"[{""endOffset"":14,""startOffset"":4,""start"":16889,""end"":16889}]";"[{""endOffset"":14,""startOffset"":4,""start"":""\/div[614]"",""end"":""\/div[614]""}]";168946903
16991;17004;6;1;der marschalc;Lahfilirost;null;0;0;0;R_ORI;20;null;"[""PER""]";"[{""endOffset"":13,""startOffset"":0,""start"":16991,""end"":16991}]";"[{""endOffset"":13,""startOffset"":0,""start"":""\/div[618]"",""end"":""\/div[618]""}]";169927004
17032;17045;6;1;die küneginne;Belacâne;null;0;0;0;R_ORI;20;null;"[""PER""]";"[{""endOffset"":21,""startOffset"":8,""start"":17024,""end"":17024}]";"[{""endOffset"":21,""startOffset"":8,""start"":""\/div[619]"",""end"":""\/div[619]""}]";170337045
17095;17101;6;1;vrouwe;Belacâne;null;0;0;1;R_ORI;21;null;"[""PER""]";"[{""endOffset"":17,""startOffset"":11,""start"":17084,""end"":17084}]";"[{""endOffset"":17,""startOffset"":11,""start"":""\/div[622]"",""end"":""\/div[622]""}]";170967101
17177;17195;6;1;ein rîter sô getân;Gahmuret;null;0;0;1;R_ORI;21;null;"[""PER""]";"[{""endOffset"":26,""startOffset"":8,""start"":""17169"",""end"":""17169""}]";"[{""endOffset"":26,""startOffset"":8,""start"":""\/div[625]"",""end"":""\/div[625]""}]";171787195
17319;17329;6;1;der ritter;Gahmuret;null;0;0;1;R_ORI;21;null;"[""PER""]";"[{""endOffset"":14,""startOffset"":4,""start"":17315,""end"":17315}]";"[{""endOffset"":14,""startOffset"":4,""start"":""\/div[630]"",""end"":""\/div[630]""}]";173207329
17342;17348;6;1;vrouwe;Belacâne;null;0;0;1;R_ORI;21;null;"[""PER""]";"[{""endOffset"":7,""startOffset"":1,""start"":17341,""end"":17341}]";"[{""endOffset"":7,""startOffset"":1,""start"":""\/div[631]"",""end"":""\/div[631]""}]";173437348
17357;17394;6;1;ein degen vier, des bâruckes soldier,;Gahmuret;overlap_max;0;0;1;R_ORI;21;null;"[""PER""]";"[{""endOffset"":21,""startOffset"":16,""start"":17341,""end"":17373}]";"[{""endOffset"":21,""startOffset"":16,""start"":""\/div[631]"",""end"":""\/div[632]""}]";173587394
17373;17385;6;1;des bâruckes;null;overlap;0;0;1;R_ORI;21;null;"[""PER""]";"[{""endOffset"":12,""startOffset"":0,""start"":""17373"",""end"":""17373""}]";"[{""endOffset"":12,""startOffset"":0,""start"":""\/div[632]"",""end"":""\/div[632]""}]";173747385
17395;17422;6;1;ein Anschevîn;Gahmuret;null;0;0;1;R_ORI;21;null;"[""PER""]";"[{""endOffset"":27,""startOffset"":0,""start"":""17395"",""end"":""17395""}]";"[{""endOffset"":27,""startOffset"":0,""start"":""\/div[633]"",""end"":""\/div[633]""}]";173967422
17529;17538;6;1;die vînde;# unbestimmt (multi);null;0;0;1;R_ORI;21;null;"[""PER""]";"[{""endOffset"":9,""startOffset"":0,""start"":""17529"",""end"":""17529""}]";"[{""endOffset"":9,""startOffset"":0,""start"":""\/div[638]"",""end"":""\/div[638]""}]";175307538
17588;17600;6;1;die Babylône;null;overlap;0;0;1;R_ORI;21;null;"[""PER""]";"[{""endOffset"":15,""startOffset"":3,""start"":""17585"",""end"":""17585""}]";"[{""endOffset"":15,""startOffset"":3,""start"":""\/div[640]"",""end"":""\/div[640]""}]";175897600
17592;17611;6;1;Babylône Alexandrîe;# unbestimmt (multi);overlap_max;0;0;1;R_ORI;21;null;"[""PER""]";"[{""endOffset"":10,""startOffset"":7,""start"":17585,""end"":17601}]";"[{""endOffset"":10,""startOffset"":7,""start"":""\/div[640]"",""end"":""\/div[641]""}]";175937611
17652;17661;6;1;den bâruc;Baruc;null;0;0;1;R_ORI;21;null;"[""PER""]";"[{""endOffset"":9,""startOffset"":0,""start"":""17652"",""end"":""17652""}]";"[{""endOffset"":9,""startOffset"":0,""start"":""\/div[643]"",""end"":""\/div[643]""}]";176537661
17743;17754;6;1;der gehiure;Gahmuret;null;0;0;1;R_ORI;21;null;"[""PER""]";"[{""endOffset"":22,""startOffset"":11,""start"":""17732"",""end"":""17732""}]";"[{""endOffset"":22,""startOffset"":11,""start"":""\/div[646]"",""end"":""\/div[646]""}]";177447754
18029;18037;6;1;der helt;Gahmuret;null;0;0;1;R_ORI;22;null;"[""PER""]";"[{""endOffset"":15,""startOffset"":7,""start"":18022,""end"":18022}]";"[{""endOffset"":15,""startOffset"":7,""start"":""\/div[657]"",""end"":""\/div[657]""}]";180308037
18334;18339;6;1;vrowe;Belacâne;null;0;0;1;R_ORI;22;null;"[""PER""]";"[{""endOffset"":6,""startOffset"":1,""start"":18333,""end"":18333}]";"[{""endOffset"":6,""startOffset"":1,""start"":""\/div[668]"",""end"":""\/div[668]""}]";183358339
18403;18408;6;1;Frowe;Belacâne;null;0;0;1;R_ORI;22;null;"[""PER""]";"[{""endOffset"":5,""startOffset"":0,""start"":18403,""end"":18403}]";"[{""endOffset"":5,""startOffset"":0,""start"":""\/div[670]"",""end"":""\/div[670]""}]";184048408
18418;18431;6;1;iwern vürsten;# unbestimmt (multi);null;0;0;1;R_ORI;22;null;"[""PER""]";"[{""endOffset"":28,""startOffset"":15,""start"":18403,""end"":18403}]";"[{""endOffset"":28,""startOffset"":15,""start"":""\/div[670]"",""end"":""\/div[670]""}]";184198431
18533;18547;6;1;iweren vrouwen;# unbestimmt (multi);null;0;0;1;R_ORI;22;null;"[""PER""]";"[{""endOffset"":27,""startOffset"":13,""start"":18520,""end"":18520}]";"[{""endOffset"":27,""startOffset"":13,""start"":""\/div[674]"",""end"":""\/div[674]""}]";185348547
18602;18617;6;1;den werden gast, dem süezer tugende;Gahmuret;null;0;0;1;R_ORI;22;null;"[""PER""]";"[{""endOffset"":31,""startOffset"":16,""start"":""18586"",""end"":""18586""}]";"[{""endOffset"":31,""startOffset"":16,""start"":""\/div[676]"",""end"":""\/div[676]""}]";186038617
18701;18714;6;1;der marschalc;Lahfilirost;null;0;0;0;R_ORI;22;null;"[""PER""]";"[{""endOffset"":13,""startOffset"":0,""start"":18701,""end"":18701}]";"[{""endOffset"":13,""startOffset"":0,""start"":""\/div[680]"",""end"":""\/div[680]""}]";187028714
18715;18728;6;1;sîner vrouwen;Belacâne;null;0;0;0;R_ORI;22;null;"[""PER""]";"[{""endOffset"":27,""startOffset"":14,""start"":""18701"",""end"":""18701""}]";"[{""endOffset"":27,""startOffset"":14,""start"":""\/div[680]"",""end"":""\/div[680]""}]";187168728
18749;18758;6;1;Gahmurete;Gahmuret;null;0;0;0;R_ORI;22;null;"[""PER""]";"[{""endOffset"":23,""startOffset"":14,""start"":18735,""end"":18735}]";"[{""endOffset"":23,""startOffset"":14,""start"":""\/div[681]"",""end"":""\/div[681]""}]";187508758
18954;18965;6;1;ein Babylôn;# unbestimmt (einzel);null;0;0;0;R_ORI;23;null;"[""PER""]";"[{""endOffset"":27,""startOffset"":16,""start"":18938,""end"":18938}]";"[{""endOffset"":27,""startOffset"":16,""start"":""\/div[690]"",""end"":""\/div[690]""}]";189558965
19037;19045;6;1;sîn wirt;Lahfilirost;null;0;0;0;R_ORI;23;null;"[""PER""]";"[{""endOffset"":11,""startOffset"":3,""start"":""19034"",""end"":""19034""}]";"[{""endOffset"":11,""startOffset"":3,""start"":""\/div[693]"",""end"":""\/div[693]""}]";190389045
19069;19079;6;1;sîne rîter;# unbestimmt (multi);null;0;0;0;R_ORI;23;null;"[""PER""]";"[{""endOffset"":17,""startOffset"":7,""start"":19062,""end"":19062}]";"[{""endOffset"":17,""startOffset"":7,""start"":""\/div[694]"",""end"":""\/div[694]""}]";190709079
19171;19182;6;1;manec rîter;# unbestimmt (multi);null;0;0;0;R_ORI;23;null;"[""PER""]";"[{""endOffset"":14,""startOffset"":3,""start"":19168,""end"":19168}]";"[{""endOffset"":14,""startOffset"":3,""start"":""\/div[698]"",""end"":""\/div[698]""}]";191729182
19223;19235;6;1;sîniu kinder;# unbestimmt (multi);null;0;0;0;R_ORI;23;null;"[""PER""]";"[{""endOffset"":12,""startOffset"":0,""start"":""19223"",""end"":""19223""}]";"[{""endOffset"":12,""startOffset"":0,""start"":""\/div[700]"",""end"":""\/div[700]""}]";192249235
19285;19293;6;1;ir hêrre manege vrouwen;Gahmuret;null;0;0;0;R_ORI;23;null;"[""PER""]";"[{""endOffset"":8,""startOffset"":0,""start"":""19285"",""end"":""19285""}]";"[{""endOffset"":8,""startOffset"":0,""start"":""\/div[702]"",""end"":""\/div[702]""}]";192869293
19294;19308;6;1;manege vrouwen;# unbestimmt (multi);null;0;0;0;R_ORI;23;null;"[""PER""]";"[{""endOffset"":23,""startOffset"":9,""start"":""19285"",""end"":""19285""}]";"[{""endOffset"":23,""startOffset"":9,""start"":""\/div[702]"",""end"":""\/div[702]""}]";192959308
19338;19357;6;1;der küneginne rîche;Belacâne;null;0;0;0;R_ORI;23;null;"[""PER""]";"[{""endOffset"":19,""startOffset"":0,""start"":19338,""end"":19338}]";"[{""endOffset"":19,""startOffset"":0,""start"":""\/div[704]"",""end"":""\/div[704]""}]";193399357
19399;19412;6;1;den Anschevîn;Gahmuret;null;0;0;0;R_ORI;23;null;"[""PER""]";"[{""endOffset"":26,""startOffset"":13,""start"":19386,""end"":19386}]";"[{""endOffset"":26,""startOffset"":13,""start"":""\/div[706]"",""end"":""\/div[706]""}]";194009412
19560;19567;6;1;ir gast;Gahmuret;null;0;0;0;R_ORI;23;null;"[""PER""]";"[{""endOffset"":7,""startOffset"":0,""start"":19560,""end"":19560}]";"[{""endOffset"":7,""startOffset"":0,""start"":""\/div[712]"",""end"":""\/div[712]""}]";195619567
19623;19633;6;1;den vînden;# unbestimmt (multi);null;0;0;0;R_ORI;24;null;"[""PER""]";"[{""endOffset"":15,""startOffset"":5,""start"":""19618"",""end"":""19618""}]";"[{""endOffset"":15,""startOffset"":5,""start"":""\/div[715]"",""end"":""\/div[715]""}]";196249633
19785;19796;6;1;dem glîchet niht diu künegîn;Belacâne;null;0;0;0;R_ORI;24;null;"[""PER""]";"[{""endOffset"":28,""startOffset"":17,""start"":""19768"",""end"":""19768""}]";"[{""endOffset"":28,""startOffset"":17,""start"":""\/div[720]"",""end"":""\/div[720]""}]";197869796
19974;19984;6;1;diu wirtîn zir gaste;Belacâne;null;0;0;0;R_ORI;24;null;"[""PER""]";"[{""endOffset"":10,""startOffset"":0,""start"":""19974"",""end"":""19974""}]";"[{""endOffset"":10,""startOffset"":0,""start"":""\/div[727]"",""end"":""\/div[727]""}]";199759984
19985;19994;6;1;zir gaste;Gahmuret;null;0;0;0;R_ORI;24;null;"[""PER""]";"[{""endOffset"":20,""startOffset"":11,""start"":""19974"",""end"":""19974""}]";"[{""endOffset"":20,""startOffset"":11,""start"":""\/div[727]"",""end"":""\/div[727]""}]";199869994
20032;20037;6;1;hêrre;Gahmuret;null;0;0;1;R_ORI;24;null;"[""PER""]";"[{""endOffset"":6,""startOffset"":1,""start"":20031,""end"":20031}]";"[{""endOffset"":6,""startOffset"":1,""start"":""\/div[729]"",""end"":""\/div[729]""}]";200340037
20199;20204;6;1;vrowe;Belacâne;null;0;0;1;R_ORI;24;null;"[""PER""]";"[{""endOffset"":22,""startOffset"":17,""start"":20182,""end"":20182}]";"[{""endOffset"":22,""startOffset"":17,""start"":""\/div[734]"",""end"":""\/div[734]""}]";202010204
20387;20396;6;1;die vînde;# unbestimmt (multi);null;0;0;1;R_ORI;24;null;"[""PER""]";"[{""endOffset"":9,""startOffset"":0,""start"":""20387"",""end"":""20387""}]";"[{""endOffset"":9,""startOffset"":0,""start"":""\/div[741]"",""end"":""\/div[741]""}]";203890396
20434;20444;6;1;ein vürste;# unbestimmt (einzel);null;0;0;0;R_ORI;24;null;"[""PER""]";"[{""endOffset"":28,""startOffset"":18,""start"":20416,""end"":20416}]";"[{""endOffset"":28,""startOffset"":18,""start"":""\/div[742]"",""end"":""\/div[742]""}]";204360444
20512;20522;6;1;Vridebrant;Vridebrant;null;0;0;1;R_ORI;25;null;"[""PER""]";"[{""endOffset"":14,""startOffset"":4,""start"":20508,""end"":20508}]";"[{""endOffset"":14,""startOffset"":4,""start"":""\/div[746]"",""end"":""\/div[746]""}]";205140522
20571;20580;6;1;ein künec;Hernant;null;0;0;1;R_ORI;25;null;"[""PER""]";"[{""endOffset"":9,""startOffset"":0,""start"":20571,""end"":20571}]";"[{""endOffset"":9,""startOffset"":0,""start"":""\/div[748]"",""end"":""\/div[748]""}]";205730580
20589;20596;6;1;Hernant;Hernant;null;0;0;1;R_ORI;25;null;"[""PER""]";"[{""endOffset"":25,""startOffset"":18,""start"":20571,""end"":20571}]";"[{""endOffset"":25,""startOffset"":18,""start"":""\/div[748]"",""end"":""\/div[748]""}]";205910596
20610;20618;6;1;Herlinde;Herlinde;null;0;0;1;R_ORI;25;null;"[""PER""]";"[{""endOffset"":20,""startOffset"":12,""start"":20598,""end"":20598}]";"[{""endOffset"":20,""startOffset"":12,""start"":""\/div[749]"",""end"":""\/div[749]""}]";206120618
20626;20634;6;1;des mâge;# unbestimmt (multi);null;0;0;1;R_ORI;25;null;"[""PER""]";"[{""endOffset"":8,""startOffset"":0,""start"":""20626"",""end"":""20626""}]";"[{""endOffset"":8,""startOffset"":0,""start"":""\/div[750]"",""end"":""\/div[750]""}]";206280634
20700;20705;6;1;hie helde;# unbestimmt (multi);null;0;0;1;R_ORI;25;null;"[""PER""]";"[{""endOffset"":16,""startOffset"":11,""start"":""20689"",""end"":""20689""}]";"[{""endOffset"":16,""startOffset"":11,""start"":""\/div[752]"",""end"":""\/div[752]""}]";207020705
20713;20734;6;1;den herzogen Hiutegêr;Hiutegêr;null;0;0;1;R_ORI;25;null;"[""PER""]";"[{""endOffset"":21,""startOffset"":0,""start"":20713,""end"":20713}]";"[{""endOffset"":21,""startOffset"":0,""start"":""\/div[753]"",""end"":""\/div[753]""}]";207150734
20837;20851;6;1;mangen soldier;# unbestimmt (multi);null;0;0;1;R_ORI;25;null;"[""PER""]";"[{""endOffset"":25,""startOffset"":11,""start"":""20826"",""end"":""20826""}]";"[{""endOffset"":25,""startOffset"":11,""start"":""\/div[757]"",""end"":""\/div[757]""}]";208390851
20852;20895;6;1;von Normandîe Gaschier,der wîse degen hêre;Gaschier;overlap_max;0;0;1;R_ORI;25;null;"[""PER""]";"[{""endOffset"":19,""startOffset"":0,""start"":""20852"",""end"":""20876""}]";"[{""endOffset"":19,""startOffset"":0,""start"":""\/div[758]"",""end"":""\/div[759]""}]";208540895
20866;20895;6;1;Gaschier, der wîse degen hêre;null;overlap;0;0;1;R_ORI;25;null;"[""PER""]";"[{""endOffset"":19,""startOffset"":14,""start"":20852,""end"":20876}]";"[{""endOffset"":19,""startOffset"":14,""start"":""\/div[758]"",""end"":""\/div[759]""}]";208680895
20921;20941;6;1;Kaylet von;Kaylet;null;0;0;1;R_ORI;25;null;"[""PER""]";"[{""endOffset"":20941,""startOffset"":20921,""start"":0,""end"":0}]";"[{""endOffset"":10,""startOffset"":0,""start"":""\/div[761]"",""end"":""\/div[761]""}]";209230941
