begin ; end ; doc_id ; buch ; quote ; coref ; overlap ;ek ;ek2 ; ds ; space; segnr ; em ; klasse ; xrange;;
33301;33309;68;5;ter wirt;Burgherr (zum Schlimmen Abenteuer);null;0;0;0;R_HOF;228;null;"[""PER""]";"[{""endOffset"":37,""startOffset"":29,""start"":33272,""end"":33272}]";"[{""endOffset"":37,""startOffset"":29,""start"":""\/div[1269]"",""end"":""\/div[1269]""}]";333043309
33603;33618;68;5;der künec Artûs;Artûs;null;0;0;1;R_HOF;228;null;"[""PER""]";"[{""endOffset"":22,""startOffset"":7,""start"":33596,""end"":33596}]";"[{""endOffset"":22,""startOffset"":7,""start"":""\/div[1280]"",""end"":""\/div[1280]""}]";336063618
33736;33744;68;5;der wirt;Burgherr (zum Schlimmen Abenteuer);null;0;0;0;R_HOF;228;null;"[""PER""]";"[{""endOffset"":8,""startOffset"":0,""start"":33736,""end"":33736}]";"[{""endOffset"":8,""startOffset"":0,""start"":""\/div[1285]"",""end"":""\/div[1285]""}]";337393744
33904;33912;68;5;der gast;Îwein;null;0;0;0;R_HOF;228;null;"[""PER""]";"[{""endOffset"":8,""startOffset"":0,""start"":33904,""end"":33904}]";"[{""endOffset"":8,""startOffset"":0,""start"":""\/div[1291]"",""end"":""\/div[1291]""}]";339073912
33947;33959;68;5;lieber herre;Burgherr (zum Schlimmen Abenteuer);null;0;0;1;R_HOF;228;null;"[""PER""]";"[{""endOffset"":23,""startOffset"":11,""start"":""33936"",""end"":""33936""}]";"[{""endOffset"":23,""startOffset"":11,""start"":""\/div[1292]"",""end"":""\/div[1292]""}]";339503959
34125;34133;68;5;der wirt;Burgherr (zum Schlimmen Abenteuer);null;0;0;0;R_HOF;229;null;"[""PER""]";"[{""endOffset"":8,""startOffset"":0,""start"":34125,""end"":34125}]";"[{""endOffset"":8,""startOffset"":0,""start"":""\/div[1300]"",""end"":""\/div[1300]""}]";341284133
34202;34210;68;5;den gast;Îwein;null;0;0;0;R_HOF;229;null;"[""PER""]";"[{""endOffset"":20,""startOffset"":12,""start"":""34190"",""end"":""34190""}]";"[{""endOffset"":20,""startOffset"":12,""start"":""\/div[1302]"",""end"":""\/div[1302]""}]";342054210
34606;34609;68;5;got;# Gott;null;0;0;0;R_AVT;229;null;"[""PER""]";"[{""endOffset"":16,""startOffset"":13,""start"":34593,""end"":34593}]";"[{""endOffset"":16,""startOffset"":13,""start"":""\/div[1317]"",""end"":""\/div[1317]""}]";346094609
34646;34654;68;5;ir herrn;Îwein;null;0;0;0;R_AVT;229;null;"[""PER""]";"[{""endOffset"":13,""startOffset"":5,""start"":""34641"",""end"":""34641""}]";"[{""endOffset"":13,""startOffset"":5,""start"":""\/div[1319]"",""end"":""\/div[1319]""}]";346494654
34920;34935;68;5;die juncvrouwen;verwandtes Mädchen (Gerichtskampf);null;0;0;0;R_AVT;230;null;"[""PER""]";"[{""endOffset"":21,""startOffset"":6,""start"":34914,""end"":34914}]";"[{""endOffset"":21,""startOffset"":6,""start"":""\/div[1330]"",""end"":""\/div[1330]""}]";349234935
34946;34955;68;5;ir niftel;Jüngere Tochter (Gerichtskampf);null;0;0;0;R_AVT;230;null;"[""PER""]";"[{""endOffset"":13,""startOffset"":4,""start"":34942,""end"":34942}]";"[{""endOffset"":13,""startOffset"":4,""start"":""\/div[1331]"",""end"":""\/div[1331]""}]";349494955
35049;35057;68;5;ir vater;# unbestimmt (einzel) ;null;0;0;0;R_AVT;230;null;"[""PER""]";"[{""endOffset"":23,""startOffset"":15,""start"":35034,""end"":35034}]";"[{""endOffset"":23,""startOffset"":15,""start"":""\/div[1334]"",""end"":""\/div[1334]""}]";350525057
35217;35244;68;5;ir swester;Ältere Tochter (Gerichtskampf);null;0;0;0;-;230;null;"[""PER""]";"[{""endOffset"":35244,""startOffset"":35217,""start"":0,""end"":0}]";"[{""endOffset"":10,""startOffset"":0,""start"":""\/div[1341]"",""end"":""\/div[1341]""}]";352205244
35272;35282;68;5;Gâwein;Gâwein;null;0;0;0;R_HOFART;230;null;"[""PER""]";"[{""endOffset"":35282,""startOffset"":35272,""start"":0,""end"":0}]";"[{""endOffset"":10,""startOffset"":4,""start"":""\/div[1343]"",""end"":""\/div[1343]""}]";352755282
35561;35570;68;5;die maget;Ältere Tochter (Gerichtskampf);null;0;0;0;R_HOFART;230;null;"[""PER""]";"[{""endOffset"":29,""startOffset"":20,""start"":35541,""end"":35541}]";"[{""endOffset"":29,""startOffset"":20,""start"":""\/div[1352]"",""end"":""\/div[1352]""}]";355645570
35611;35626;68;5;der künec Artûs;Artûs;null;0;0;0;R_HOFART;230;null;"[""PER""]";"[{""endOffset"":25,""startOffset"":10,""start"":35601,""end"":35601}]";"[{""endOffset"":25,""startOffset"":10,""start"":""\/div[1354]"",""end"":""\/div[1354]""}]";356145626
35646;35658;68;5;sîn massenîe;Artushof (Kollektiv);null;0;0;0;R_HOFART;230;null;"[""PER""]";"[{""endOffset"":12,""startOffset"":0,""start"":35646,""end"":35646}]";"[{""endOffset"":12,""startOffset"":0,""start"":""\/div[1356]"",""end"":""\/div[1356]""}]";356495658
35744;35758;68;5;diu juncvrouwe;Jüngere Tochter (Gerichtskampf);null;0;0;0;R_HOFART;231;null;"[""PER""]";"[{""endOffset"":14,""startOffset"":0,""start"":35744,""end"":35744}]";"[{""endOffset"":14,""startOffset"":0,""start"":""\/div[1360]"",""end"":""\/div[1360]""}]";357475758
35763;35772;68;5;her Îwein;Îwein;null;0;0;0;R_HOFART;231;null;"[""PER""]";"[{""endOffset"":28,""startOffset"":19,""start"":35744,""end"":35744}]";"[{""endOffset"":28,""startOffset"":19,""start"":""\/div[1360]"",""end"":""\/div[1360]""}]";357665772
35904;35913;68;5;der rîter;Îwein;null;0;0;0;R_HOFART;231;null;"[""PER""]";"[{""endOffset"":13,""startOffset"":4,""start"":35900,""end"":35900}]";"[{""endOffset"":13,""startOffset"":4,""start"":""\/div[1365]"",""end"":""\/div[1365]""}]";359075913
36139;36150;68;5;zwêne rîter;Îwein;null;0;0;0;R_HOFART;231;null;"[""PER""]";"[{""endOffset"":11,""startOffset"":0,""start"":36139,""end"":36139}]";"[{""endOffset"":11,""startOffset"":0,""start"":""\/div[1374]"",""end"":""\/div[1374]""}]";361426150
36228;36237;68;5;den künec;Artûs;null;0;0;0;R_HOFART;231;null;"[""PER""]";"[{""endOffset"":22,""startOffset"":13,""start"":36215,""end"":36215}]";"[{""endOffset"":22,""startOffset"":13,""start"":""\/div[1377]"",""end"":""\/div[1377]""}]";362316237
36251;36261;68;5;die altern;Ältere Tochter (Gerichtskampf);null;0;0;0;R_HOFART;231;null;"[""PER""]";"[{""endOffset"":17,""startOffset"":7,""start"":36244,""end"":36244}]";"[{""endOffset"":17,""startOffset"":7,""start"":""\/div[1378]"",""end"":""\/div[1378]""}]";362546261
36282;36285;68;5;got;# Gott;null;0;0;0;R_HOFART;231;null;"[""PER""]";"[{""endOffset"":17,""startOffset"":14,""start"":36268,""end"":36268}]";"[{""endOffset"":17,""startOffset"":14,""start"":""\/div[1379]"",""end"":""\/div[1379]""}]";362856285
36296;36307;68;5;der jungern;Jüngere Tochter (Gerichtskampf);null;0;0;0;R_HOFART;231;null;"[""PER""]";"[{""endOffset"":15,""startOffset"":4,""start"":""36292"",""end"":""36292""}]";"[{""endOffset"":15,""startOffset"":4,""start"":""\/div[1381]"",""end"":""\/div[1381]""}]";362996307
36406;36415;68;5;ir kempfe;Gâwein;null;0;0;0;R_HOFART;231;null;"[""PER""]";"[{""endOffset"":9,""startOffset"":0,""start"":""36406"",""end"":""36406""}]";"[{""endOffset"":9,""startOffset"":0,""start"":""\/div[1385]"",""end"":""\/div[1385]""}]";364096415
36510;36525;68;5;der künec Artûs;Artûs;null;0;0;0;R_HOFART;231;null;"[""PER""]";"[{""endOffset"":18,""startOffset"":3,""start"":36507,""end"":36507}]";"[{""endOffset"":18,""startOffset"":3,""start"":""\/div[1389]"",""end"":""\/div[1389]""}]";365136525
36653;36676;68;5;zwein sô guoten knehten;Gâwein;null;1;0;0;R_HOFART;232;null;"[""PER""]";"[{""endOffset"":27,""startOffset"":4,""start"":""36649"",""end"":""36649""}]";"[{""endOffset"":27,""startOffset"":4,""start"":""\/div[1394]"",""end"":""\/div[1394]""}]";366566676
36653;36676;68;5;zwein sô guoten knehten;Îwein;null;1;0;0;R_HOFART;232;null;"[""PER""]";"[{""endOffset"":27,""startOffset"":4,""start"":""36649"",""end"":""36649""}]";"[{""endOffset"":27,""startOffset"":4,""start"":""\/div[1394]"",""end"":""\/div[1394]""}]";366566676
36828;36848;68;5;disen guoten knehten;Îwein;null;1;0;0;R_HOFART;232;null;"[""PER""]";"[{""endOffset"":24,""startOffset"":4,""start"":36824,""end"":36824}]";"[{""endOffset"":24,""startOffset"":4,""start"":""\/div[1400]"",""end"":""\/div[1400]""}]";368316848
37075;37094;68;5;zwêne strîtiger man;Gâwein;null;1;0;0;R_HOFART;232;null;"[""PER""]";"[{""endOffset"":19,""startOffset"":0,""start"":""37075"",""end"":""37075""}]";"[{""endOffset"":19,""startOffset"":0,""start"":""\/div[1410]"",""end"":""\/div[1410]""}]";370787094
37075;37094;68;5;zwêne strîtiger man;Îwein;null;1;0;0;R_HOFART;232;null;"[""PER""]";"[{""endOffset"":19,""startOffset"":0,""start"":""37075"",""end"":""37075""}]";"[{""endOffset"":19,""startOffset"":0,""start"":""\/div[1410]"",""end"":""\/div[1410]""}]";370787094
37228;37232;68;5;gote;# Gott;null;1;0;0;R_HOFART;232;null;"[""PER""]";"[{""endOffset"":15,""startOffset"":11,""start"":37217,""end"":37217}]";"[{""endOffset"":15,""startOffset"":11,""start"":""\/div[1416]"",""end"":""\/div[1416]""}]";372317232
37249;37268;68;5;die besten gesellen;Gâwein;null;1;0;0;R_HOFART;232;null;"[""PER""]";"[{""endOffset"":23,""startOffset"":4,""start"":""37245"",""end"":""37245""}]";"[{""endOffset"":23,""startOffset"":4,""start"":""\/div[1417]"",""end"":""\/div[1417]""}]";372527268
37249;37268;68;5;die besten gesellen;Îwein;null;1;0;0;R_HOFART;232;null;"[""PER""]";"[{""endOffset"":23,""startOffset"":4,""start"":""37245"",""end"":""37245""}]";"[{""endOffset"":23,""startOffset"":4,""start"":""\/div[1417]"",""end"":""\/div[1417]""}]";372527268
38696;38713;68;5;die doch gesellen;Gâwein;null;0;0;0;R_HOFART;234;null;"[""PER""]";"[{""endOffset"":17,""startOffset"":0,""start"":""38696"",""end"":""38696""}]";"[{""endOffset"":17,""startOffset"":0,""start"":""\/div[1476]"",""end"":""\/div[1476]""}]";386998713
38696;38713;68;5;die doch gesellen;Îwein;null;0;0;0;R_HOFART;234;null;"[""PER""]";"[{""endOffset"":17,""startOffset"":0,""start"":""38696"",""end"":""38696""}]";"[{""endOffset"":17,""startOffset"":0,""start"":""\/div[1476]"",""end"":""\/div[1476]""}]";386998713
39006;39020;68;5;vriunt Hartman;# extradiegetisch ;null;1;0;1;R_HOFART;235;null;"[""PER""]";"[{""endOffset"":27,""startOffset"":13,""start"":38993,""end"":38993}]";"[{""endOffset"":27,""startOffset"":13,""start"":""\/div[1489]"",""end"":""\/div[1489]""}]";390099020
41029;41045;68;5;behender garzûne;# unbestimmt (multi) ;null;0;0;0;R_HOFART;237;null;"[""PER""]";"[{""endOffset"":16,""startOffset"":0,""start"":""41029"",""end"":""41029""}]";"[{""endOffset"":16,""startOffset"":0,""start"":""\/div[1571]"",""end"":""\/div[1571]""}]";410331045
41540;41560;68;5;die zwêne kampfwîsen;Gâwein;null;1;0;0;R_HOFART;238;null;"[""PER""]";"[{""endOffset"":20,""startOffset"":0,""start"":""41540"",""end"":""41540""}]";"[{""endOffset"":20,""startOffset"":0,""start"":""\/div[1592]"",""end"":""\/div[1592]""}]";415441560
41540;41560;68;5;die zwêne kampfwîsen;Îwein;null;1;0;0;R_HOFART;238;null;"[""PER""]";"[{""endOffset"":20,""startOffset"":0,""start"":""41540"",""end"":""41540""}]";"[{""endOffset"":20,""startOffset"":0,""start"":""\/div[1592]"",""end"":""\/div[1592]""}]";415441560
42703;42707;68;5;gote;# Gott;null;0;0;0;R_HOFART;240;null;"[""PER""]";"[{""endOffset"":8,""startOffset"":4,""start"":42699,""end"":42699}]";"[{""endOffset"":8,""startOffset"":4,""start"":""\/div[1638]"",""end"":""\/div[1638]""}]";427072707
44809;44826;68;5;zwêne vrische man;Gâwein;null;0;0;0;R_HOFART;242;null;"[""PER""]";"[{""endOffset"":26,""startOffset"":9,""start"":""44800"",""end"":""44800""}]";"[{""endOffset"":26,""startOffset"":9,""start"":""\/div[1722]"",""end"":""\/div[1722]""}]";448134826
44809;44826;68;5;zwêne vrische man;Îwein;null;0;0;0;R_HOFART;242;null;"[""PER""]";"[{""endOffset"":26,""startOffset"":9,""start"":""44800"",""end"":""44800""}]";"[{""endOffset"":26,""startOffset"":9,""start"":""\/div[1722]"",""end"":""\/div[1722]""}]";448134826
45023;45042;68;5;manec kampfwîse man;# unbestimmt (einzel) ;null;0;0;0;R_HOFART;243;null;"[""PER""]";"[{""endOffset"":19,""startOffset"":0,""start"":""45023"",""end"":""45023""}]";"[{""endOffset"":19,""startOffset"":0,""start"":""\/div[1730]"",""end"":""\/div[1730]""}]";450275042
45318;45330;68;5;man unde wîp;# unbestimmt (multi) ;null;1;0;0;R_HOFART;243;null;"[""PER""]";"[{""endOffset"":22,""startOffset"":10,""start"":""45308"",""end"":""45308""}]";"[{""endOffset"":22,""startOffset"":10,""start"":""\/div[1741]"",""end"":""\/div[1741]""}]";453225330
45548;45557;68;5;der künec;Artûs;null;0;0;0;R_HOFART;243;null;"[""PER""]";"[{""endOffset"":9,""startOffset"":0,""start"":45548,""end"":45548}]";"[{""endOffset"":9,""startOffset"":0,""start"":""\/div[1751]"",""end"":""\/div[1751]""}]";455525557
45618;45634;68;5;der altern maget;Ältere Tochter (Gerichtskampf);null;0;0;0;R_HOFART;243;null;"[""PER""]";"[{""endOffset"":25,""startOffset"":9,""start"":45609,""end"":45609}]";"[{""endOffset"":25,""startOffset"":9,""start"":""\/div[1754]"",""end"":""\/div[1754]""}]";456225634
45661;45672;68;5;der jungern;Jüngere Tochter (Gerichtskampf);null;0;0;0;R_HOFART;243;null;"[""PER""]";"[{""endOffset"":11,""startOffset"":0,""start"":""45661"",""end"":""45661""}]";"[{""endOffset"":11,""startOffset"":0,""start"":""\/div[1756]"",""end"":""\/div[1756]""}]";456655672
45775;45785;68;5;diu junger;Jüngere Tochter (Gerichtskampf);null;0;0;0;R_HOFART;244;null;"[""PER""]";"[{""endOffset"":18,""startOffset"":8,""start"":45767,""end"":45767}]";"[{""endOffset"":18,""startOffset"":8,""start"":""\/div[1760]"",""end"":""\/div[1760]""}]";457795785
45793;45809;68;5;der guoten rîter;Îwein;null;0;0;0;R_HOFART;244;null;"[""PER""]";"[{""endOffset"":16,""startOffset"":0,""start"":45793,""end"":45793}]";"[{""endOffset"":16,""startOffset"":0,""start"":""\/div[1761]"",""end"":""\/div[1761]""}]";457975809
45920;46013;68;5;diu edele und diu schoene,diu gewizzen, diu unhoene,diu süeze, diu guote,diu suoze gemuote;Jüngere Tochter (Gerichtskampf);null;0;0;0;R_HOFART;244;null;"[""PER""]";"[{""endOffset"":17,""startOffset"":0,""start"":""45920"",""end"":""45996""}]";"[{""endOffset"":17,""startOffset"":0,""start"":""\/div[1766]"",""end"":""\/div[1769]""}]";459246013
46070;46081;68;5;die swester;Ältere Tochter (Gerichtskampf);null;0;0;0;R_HOFART;244;null;"[""PER""]";"[{""endOffset"":21,""startOffset"":10,""start"":""46060"",""end"":""46060""}]";"[{""endOffset"":21,""startOffset"":10,""start"":""\/div[1772]"",""end"":""\/div[1772]""}]";460746081
46099;46116;68;5;ein sus;Îwein;null;0;0;1;R_HOFART;244;null;"[""PER""]";"[{""endOffset"":46116,""startOffset"":46099,""start"":0,""end"":0}]";"[{""endOffset"":20,""startOffset"":13,""start"":""\/div[1773]"",""end"":""\/div[1773]""}]";461036116
46453;46466;68;5;ein armez wîp;Jüngere Tochter (Gerichtskampf);null;0;0;1;R_HOFART;244;null;"[""PER""]";"[{""endOffset"":30,""startOffset"":17,""start"":""46436"",""end"":""46436""}]";"[{""endOffset"":30,""startOffset"":17,""start"":""\/div[1786]"",""end"":""\/div[1786]""}]";464576466
46609;46618;68;5;den künec;Artûs;null;0;0;0;R_HOFART;245;null;"[""PER""]";"[{""endOffset"":9,""startOffset"":0,""start"":46609,""end"":46609}]";"[{""endOffset"":9,""startOffset"":0,""start"":""\/div[1793]"",""end"":""\/div[1793]""}]";466136618
46666;46669;68;5;got;# Gott;null;0;0;0;R_HOFART;245;null;"[""PER""]";"[{""endOffset"":17,""startOffset"":14,""start"":46652,""end"":46652}]";"[{""endOffset"":17,""startOffset"":14,""start"":""\/div[1795]"",""end"":""\/div[1795]""}]";466706669
46680;46690;68;5;die altern;Ältere Tochter (Gerichtskampf);null;0;0;0;R_HOFART;245;null;"[""PER""]";"[{""endOffset"":14,""startOffset"":4,""start"":46676,""end"":46676}]";"[{""endOffset"":14,""startOffset"":4,""start"":""\/div[1796]"",""end"":""\/div[1796]""}]";466846690
46704;46716;68;5;der jungeren;Jüngere Tochter (Gerichtskampf);null;0;0;0;R_HOFART;245;null;"[""PER""]";"[{""endOffset"":19,""startOffset"":7,""start"":""46697"",""end"":""46697""}]";"[{""endOffset"":19,""startOffset"":7,""start"":""\/div[1797]"",""end"":""\/div[1797]""}]";467086716
46789;46799;68;5;den rîtern;Gâwein;null;0;0;0;R_HOFART;245;null;"[""PER""]";"[{""endOffset"":20,""startOffset"":10,""start"":""46779"",""end"":""46779""}]";"[{""endOffset"":20,""startOffset"":10,""start"":""\/div[1800]"",""end"":""\/div[1800]""}]";467936799
46789;46799;68;5;den rîtern;Îwein;null;0;0;0;R_HOFART;245;null;"[""PER""]";"[{""endOffset"":20,""startOffset"":10,""start"":""46779"",""end"":""46779""}]";"[{""endOffset"":20,""startOffset"":10,""start"":""\/div[1800]"",""end"":""\/div[1800]""}]";467936799
46898;46907;68;5;der künec;Artûs;null;0;0;0;R_HOFART;245;null;"[""PER""]";"[{""endOffset"":17,""startOffset"":8,""start"":46890,""end"":46890}]";"[{""endOffset"":17,""startOffset"":8,""start"":""\/div[1804]"",""end"":""\/div[1804]""}]";469026907
46974;46984;68;5;der altern;Ältere Tochter (Gerichtskampf);null;0;0;0;R_HOFART;245;null;"[""PER""]";"[{""endOffset"":10,""startOffset"":0,""start"":""46974"",""end"":""46974""}]";"[{""endOffset"":10,""startOffset"":0,""start"":""\/div[1807]"",""end"":""\/div[1807]""}]";469786984
47015;47025;68;5;diu junger;Jüngere Tochter (Gerichtskampf);null;0;0;0;R_HOFART;245;null;"[""PER""]";"[{""endOffset"":18,""startOffset"":8,""start"":""47007"",""end"":""47007""}]";"[{""endOffset"":18,""startOffset"":8,""start"":""\/div[1808]"",""end"":""\/div[1808]""}]";470197025
47110;47128;68;5;dise guoten;Îwein;null;0;0;0;R_HOFART;245;null;"[""PER""]";"[{""endOffset"":47128,""startOffset"":47110,""start"":0,""end"":0}]";"[{""endOffset"":11,""startOffset"":0,""start"":""\/div[1812]"",""end"":""\/div[1812]""}]";471147128
47875;47888;68;5;Îwein;Îwein;null;0;0;0;R_HOFART;246;null;"[""PER""]";"[{""endOffset"":47888,""startOffset"":47875,""start"":0,""end"":0}]";"[{""endOffset"":27,""startOffset"":22,""start"":""\/div[1841]"",""end"":""\/div[1841]""}]";478797888
47895;47911;68;5;sînen kampfgenôz;Gâwein;null;0;0;0;R_HOFART;246;null;"[""PER""]";"[{""endOffset"":22,""startOffset"":6,""start"":""47889"",""end"":""47889""}]";"[{""endOffset"":22,""startOffset"":6,""start"":""\/div[1842]"",""end"":""\/div[1842]""}]";478997911
48241;48253;68;5;wîp unde man;# unbestimmt (multi) ;null;0;0;1;R_HOFART;247;null;"[""PER""]";"[{""endOffset"":27,""startOffset"":15,""start"":""48226"",""end"":""48226""}]";"[{""endOffset"":27,""startOffset"":15,""start"":""\/div[1855]"",""end"":""\/div[1855]""}]";482458253
48470;48485;68;5;edel rîter guot;Gâwein;null;0;0;1;R_HOFART;247;null;"[""PER""]";"[{""endOffset"":24,""startOffset"":9,""start"":48461,""end"":48461}]";"[{""endOffset"":24,""startOffset"":9,""start"":""\/div[1864]"",""end"":""\/div[1864]""}]";484748485
48645;48649;68;5;gote;# Gott;null;0;0;1;R_HOFART;247;null;"[""PER""]";"[{""endOffset"":16,""startOffset"":12,""start"":48633,""end"":48633}]";"[{""endOffset"":16,""startOffset"":12,""start"":""\/div[1871]"",""end"":""\/div[1871]""}]";486498649
49051;49054;68;5;got;# Gott;null;0;0;1;R_HOFART;248;null;"[""PER""]";"[{""endOffset"":3,""startOffset"":0,""start"":49051,""end"":49051}]";"[{""endOffset"":3,""startOffset"":0,""start"":""\/div[1887]"",""end"":""\/div[1887]""}]";490559054
49100;49146;68;5;den aller tiuresten man des ich ie künde gewan;Gâwein;null;0;0;1;R_HOFART;248;null;"[""PER""]";"[{""endOffset"":22,""startOffset"":0,""start"":49100,""end"":49124}]";"[{""endOffset"":22,""startOffset"":0,""start"":""\/div[1889]"",""end"":""\/div[1890]""}]";491049146
49162;49165;68;5;got;# Gott;null;0;0;1;R_HOFART;248;null;"[""PER""]";"[{""endOffset"":17,""startOffset"":14,""start"":""49148"",""end"":""49148""}]";"[{""endOffset"":17,""startOffset"":14,""start"":""\/div[1891]"",""end"":""\/div[1891]""}]";491669165
49177;49180;68;5;got;# Gott;null;0;0;1;R_HOFART;248;null;"[""PER""]";"[{""endOffset"":3,""startOffset"":0,""start"":49177,""end"":49177}]";"[{""endOffset"":3,""startOffset"":0,""start"":""\/div[1892]"",""end"":""\/div[1892]""}]";491819180
49234;49237;68;5;got;# Gott;null;0;0;1;R_HOFART;248;null;"[""PER""]";"[{""endOffset"":3,""startOffset"":0,""start"":49234,""end"":49234}]";"[{""endOffset"":3,""startOffset"":0,""start"":""\/div[1894]"",""end"":""\/div[1894]""}]";492389237
49490;49504;68;5;mîn her Gâwein;Gâwein;null;0;0;0;R_HOFART;248;null;"[""PER""]";"[{""endOffset"":21,""startOffset"":7,""start"":49483,""end"":49483}]";"[{""endOffset"":21,""startOffset"":7,""start"":""\/div[1903]"",""end"":""\/div[1903]""}]";494949504
49535;49540;68;5;herre;Îwein;null;0;0;1;R_HOFART;248;null;"[""PER""]";"[{""endOffset"":5,""startOffset"":0,""start"":""49535"",""end"":""49535""}]";"[{""endOffset"":5,""startOffset"":0,""start"":""\/div[1905]"",""end"":""\/div[1905]""}]";495399540
50432;50435;68;5;got;# Gott;null;0;0;1;R_HOFART;249;null;"[""PER""]";"[{""endOffset"":18,""startOffset"":15,""start"":""50417"",""end"":""50417""}]";"[{""endOffset"":18,""startOffset"":15,""start"":""\/div[1937]"",""end"":""\/div[1937]""}]";504370435
50478;50498;68;5;dise juncvrouwen;Ältere Tochter (Gerichtskampf);null;0;0;1;R_HOFART;249;null;"[""PER""]";"[{""endOffset"":50498,""startOffset"":50478,""start"":0,""end"":0}]";"[{""endOffset"":20,""startOffset"":4,""start"":""\/div[1939]"",""end"":""\/div[1939]""}]";504830498
50632;50638;68;5;Gâwein;Gâwein;null;0;0;1;R_HOFART;250;null;"[""PER""]";"[{""endOffset"":21,""startOffset"":15,""start"":50617,""end"":50617}]";"[{""endOffset"":21,""startOffset"":15,""start"":""\/div[1944]"",""end"":""\/div[1944]""}]";506370638
50644;50650;68;5;Gâwein;Gâwein;null;0;0;1;R_HOFART;250;null;"[""PER""]";"[{""endOffset"":8,""startOffset"":2,""start"":50642,""end"":50642}]";"[{""endOffset"":8,""startOffset"":2,""start"":""\/div[1945]"",""end"":""\/div[1945]""}]";506490650
50781;50807;68;5;iuwern gewissen dienestman;Îwein;null;0;0;1;R_HOFART;250;null;"[""PER""]";"[{""endOffset"":31,""startOffset"":5,""start"":""50776"",""end"":""50776""}]";"[{""endOffset"":31,""startOffset"":5,""start"":""\/div[1950]"",""end"":""\/div[1950]""}]";507860807
50951;50956;68;5;herre;Gâwein;null;0;0;1;R_HOFART;250;null;"[""PER""]";"[{""endOffset"":5,""startOffset"":0,""start"":""50951"",""end"":""50951""}]";"[{""endOffset"":5,""startOffset"":0,""start"":""\/div[1957]"",""end"":""\/div[1957]""}]";509560956
50969;50974;68;5;Îwein;Îwein;null;0;0;1;R_HOFART;250;null;"[""PER""]";"[{""endOffset"":23,""startOffset"":18,""start"":50951,""end"":50951}]";"[{""endOffset"":23,""startOffset"":18,""start"":""\/div[1957]"",""end"":""\/div[1957]""}]";509740974
51434;51437;68;5;got;# Gott;null;1;0;0;R_HOFART;251;null;"[""PER""]";"[{""endOffset"":13,""startOffset"":10,""start"":51424,""end"":51424}]";"[{""endOffset"":13,""startOffset"":10,""start"":""\/div[1976]"",""end"":""\/div[1976]""}]";514391437
51506;51515;68;5;der künec;Artûs;null;0;0;0;R_HOFART;251;null;"[""PER""]";"[{""endOffset"":12,""startOffset"":3,""start"":51503,""end"":51503}]";"[{""endOffset"":12,""startOffset"":3,""start"":""\/div[1979]"",""end"":""\/div[1979]""}]";515111515
51530;51543;68;5;diu küneginne;Ginover;null;0;0;0;R_HOFART;251;null;"[""PER""]";"[{""endOffset"":17,""startOffset"":4,""start"":51526,""end"":51526}]";"[{""endOffset"":17,""startOffset"":4,""start"":""\/div[1980]"",""end"":""\/div[1980]""}]";515351543
51951;51964;68;5;mîn her Îwein;Îwein;null;0;0;0;R_HOFART;251;null;"[""PER""]";"[{""endOffset"":28,""startOffset"":15,""start"":51936,""end"":51936}]";"[{""endOffset"":28,""startOffset"":15,""start"":""\/div[1998]"",""end"":""\/div[1998]""}]";519561964
52081;52109;68;5;her Gâwein, lieber herre mîn;null;-1;0;0;1;R_HOFART;251;null;"[""PER""]";"[{""endOffset"":28,""startOffset"":0,""start"":""52081"",""end"":""52081""}]";"[{""endOffset"":28,""startOffset"":0,""start"":""\/div[2003]"",""end"":""\/div[2003]""}]";520862109
52085;52109;68;5;Gâwein, lieber herre mîn;Gâwein;overlap;0;0;1;R_HOFART;251;null;"[""PER""]";"[{""endOffset"":28,""startOffset"":4,""start"":52081,""end"":52081}]";"[{""endOffset"":28,""startOffset"":4,""start"":""\/div[2003]"",""end"":""\/div[2003]""}]";520902109
52492;52503;68;5;Îwein;Îwein;null;0;0;1;R_HOFART;252;null;"[""PER""]";"[{""endOffset"":52503,""startOffset"":52492,""start"":0,""end"":0}]";"[{""endOffset"":19,""startOffset"":14,""start"":""\/div[2018]"",""end"":""\/div[2018]""}]";524972503
52858;52868;68;5;Gâwein;Gâwein;null;0;0;1;R_HOFART;252;null;"[""PER""]";"[{""endOffset"":52868,""startOffset"":52858,""start"":0,""end"":0}]";"[{""endOffset"":10,""startOffset"":4,""start"":""\/div[2032]"",""end"":""\/div[2032]""}]";528632868
53067;53082;68;5;got;# Gott;null;0;0;1;R_HOFART;253;null;"[""PER""]";"[{""endOffset"":53082,""startOffset"":53067,""start"":0,""end"":0}]";"[{""endOffset"":28,""startOffset"":25,""start"":""\/div[2040]"",""end"":""\/div[2040]""}]";530723082
53116;53130;68;5;iuwer gevangen;Îwein;null;0;0;1;R_HOFART;253;null;"[""PER""]";"[{""endOffset"":26,""startOffset"":12,""start"":""53104"",""end"":""53104""}]";"[{""endOffset"":26,""startOffset"":12,""start"":""\/div[2042]"",""end"":""\/div[2042]""}]";531213130
53140;53164;68;5;Herre;Îwein;null;0;0;1;R_HOFART;253;null;"[""PER""]";"[{""endOffset"":53164,""startOffset"":53140,""start"":0,""end"":0}]";"[{""endOffset"":7,""startOffset"":2,""start"":""\/div[2043]"",""end"":""\/div[2043]""}]";531453164
