begin ; end ; doc_id ; buch ; quote ; coref ; overlap ;ek ;ek2 ; ds ; space; segnr ; em ; klasse ; xrange
31019;31094;97;1;Beieren der herzoge, Oigir uone Tenemarche, Dierrich der starche, Wido uone;Dierrîch;overlap_max;0;0;0;R_HLK;40;null;["PER"];[{"endOffset":9,"startOffset":5,"start":31014,"end":31085}];[{"endOffset":9,"startOffset":5,"start":"\/div[1206]","end":"\/div[1209]"}];310221096;
31019;31094;97;1;Beieren der herzoge, Oigir uone Tenemarche, Dierrich der starche, Wido uone;Wido;overlap_max;0;0;0;R_HLK;40;null;["PER"];[{"endOffset":9,"startOffset":5,"start":31014,"end":31085}];[{"endOffset":9,"startOffset":5,"start":"\/div[1206]","end":"\/div[1209]"}];310221097;
31040;31061;97;1;Oigir uone Tenemarche;null;overlap;0;0;0;R_HLK;40;null;["PER"];[{"endOffset":21,"startOffset":0,"start":"31040","end":"31040"}];[{"endOffset":21,"startOffset":0,"start":"\/div[1207]","end":"\/div[1207]"}];310431061;
31063;31083;97;1;Dierrich der starche;null;overlap;0;0;0;R_HLK;40;null;["PER"];[{"endOffset":20,"startOffset":0,"start":"31063","end":"31063"}];[{"endOffset":20,"startOffset":0,"start":"\/div[1208]","end":"\/div[1208]"}];310661083;
31085;31103;97;1;Wido uone Wasconie;null;overlap;0;0;0;R_HLK;40;null;["PER"];[{"endOffset":18,"startOffset":0,"start":"31085","end":"31085"}];[{"endOffset":18,"startOffset":0,"start":"\/div[1209]","end":"\/div[1209]"}];310881103;
31105;31121;97;1;Iuo uone Albonie;Ivo;null;0;0;0;R_HLK;40;null;["PER"];[{"endOffset":31121,"startOffset":31105,"start":0,"end":0}];[{"endOffset":3,"startOffset":0,"start":"\/div[1210]","end":"\/div[1210]"}];311081121;
31123;31143;97;1;Gotefrit uone Aiuone;Gotefrit;null;0;0;0;R_HLK;40;null;["PER"];[{"endOffset":31143,"startOffset":31123,"start":0,"end":0}];[{"endOffset":8,"startOffset":0,"start":"\/div[1211]","end":"\/div[1211]"}];311261143;
31145;31167;97;1;Ritschart uon Tortuone;Ritschart;null;0;0;0;R_HLK;40;null;["PER"];[{"endOffset":31167,"startOffset":31145,"start":0,"end":0}];[{"endOffset":9,"startOffset":0,"start":"\/div[1212]","end":"\/div[1212]"}];311481167;
31169;31186;97;1;Diebalt uon Remis;Diebalt;null;0;0;0;R_HLK;40;null;["PER"];[{"endOffset":31186,"startOffset":31169,"start":0,"end":0}];[{"endOffset":7,"startOffset":0,"start":"\/div[1213]","end":"\/div[1213]"}];311721186;
31188;31207;97;1;Heinrich uon Garmes;Heinrich;null;0;0;0;R_HLK;40;null;["PER"];[{"endOffset":31207,"startOffset":31188,"start":0,"end":0}];[{"endOffset":8,"startOffset":0,"start":"\/div[1214]","end":"\/div[1214]"}];311911207;
31209;31226;97;1;Turpin uon Raines;Turpîn;null;0;0;0;R_HLK;40;null;["PER"];[{"endOffset":31226,"startOffset":31209,"start":0,"end":0}];[{"endOffset":6,"startOffset":0,"start":"\/div[1215]","end":"\/div[1215]"}];312121226;
31228;31249;97;1;Milun uon Aschalbaies;Milun;null;0;0;0;R_HLK;40;null;["PER"];[{"endOffset":31249,"startOffset":31228,"start":0,"end":0}];[{"endOffset":5,"startOffset":0,"start":"\/div[1216]","end":"\/div[1216]"}];312311249;
31251;31257;97;1;Oliuir;Olivier;null;0;0;0;R_HLK;40;null;["PER"];[{"endOffset":6,"startOffset":0,"start":31251,"end":31251}];[{"endOffset":6,"startOffset":0,"start":"\/div[1217]","end":"\/div[1217]"}];312541257;
31263;31270;97;1;Rovlant;null;overlap;0;0;0;R_HLK;40;null;["PER"];[{"endOffset":19,"startOffset":12,"start":"31251","end":"31251"}];[{"endOffset":19,"startOffset":12,"start":"\/div[1217]","end":"\/div[1217]"}];312661270;
31263;31332;97;1;Rovlant un Walthere der wigant, Gergirs un Gergis un der maere Anseis;Ruolant;overlap_max;0;0;0;R_HLK;40;null;["PER"];[{"endOffset":19,"startOffset":12,"start":31251,"end":31313}];[{"endOffset":19,"startOffset":12,"start":"\/div[1217]","end":"\/div[1220]"}];312661332;
31263;31332;97;1;Rovlant un Walthere der wigant, Gergirs un Gergis un der maere Anseis;Gergis;overlap_max;0;0;0;R_HLK;40;null;["PER"];[{"endOffset":19,"startOffset":12,"start":31251,"end":31313}];[{"endOffset":19,"startOffset":12,"start":"\/div[1217]","end":"\/div[1220]"}];312661333;
31263;31332;97;1;Rovlant un Walthere der wigant, Gergirs un Gergis un der maere Anseis;Gergers;overlap_max;0;0;0;R_HLK;40;null;["PER"];[{"endOffset":19,"startOffset":12,"start":31251,"end":31313}];[{"endOffset":19,"startOffset":12,"start":"\/div[1217]","end":"\/div[1220]"}];312661334;
31263;31332;97;1;Rovlant un Walthere der wigant, Gergirs un Gergis un der maere Anseis;Anseîs;overlap_max;0;0;0;R_HLK;40;null;["PER"];[{"endOffset":19,"startOffset":12,"start":31251,"end":31313}];[{"endOffset":19,"startOffset":12,"start":"\/div[1217]","end":"\/div[1220]"}];312661335;
31274;31293;97;1;Walthere der wigant;null;overlap;0;0;0;R_HLK;40;null;["PER"];[{"endOffset":22,"startOffset":3,"start":"31271","end":"31271"}];[{"endOffset":22,"startOffset":3,"start":"\/div[1218]","end":"\/div[1218]"}];312771293;
31295;31302;97;1;Gergirs;null;overlap;0;0;0;R_HLK;40;null;["PER"];[{"endOffset":7,"startOffset":0,"start":"31295","end":"31295"}];[{"endOffset":7,"startOffset":0,"start":"\/div[1219]","end":"\/div[1219]"}];312981302;
31306;31312;97;1;Gergis;null;overlap;0;0;0;R_HLK;40;null;["PER"];[{"endOffset":17,"startOffset":11,"start":"31295","end":"31295"}];[{"endOffset":17,"startOffset":11,"start":"\/div[1219]","end":"\/div[1219]"}];313091312;
31316;31332;97;1;der maere Anseis;null;overlap;0;0;0;R_HLK;40;null;["PER"];[{"endOffset":19,"startOffset":3,"start":"31313","end":"31313"}];[{"endOffset":19,"startOffset":3,"start":"\/div[1220]","end":"\/div[1220]"}];313191332;
31334;31340;97;1;Ansgir;Ansgir;null;0;0;0;R_HLK;40;null;["PER"];[{"endOffset":6,"startOffset":0,"start":"31334","end":"31334"}];[{"endOffset":6,"startOffset":0,"start":"\/div[1221]","end":"\/div[1221]"}];313371340;
31349;31372;97;1;Reimunt uone Brittannia;Reimunt;null;0;0;0;R_HLK;40;null;["PER"];[{"endOffset":31372,"startOffset":31349,"start":0,"end":0}];[{"endOffset":7,"startOffset":0,"start":"\/div[1222]","end":"\/div[1222]"}];313521372;
31374;31381;97;1;Genelun;Genelûn;null;0;0;0;R_HLK;40;null;["PER"];[{"endOffset":7,"startOffset":0,"start":31374,"end":31374}];[{"endOffset":7,"startOffset":0,"start":"\/div[1223]","end":"\/div[1223]"}];313771381;
31403;31415;97;1;die fuorsten;# Christen Kollektiv;null;0;0;0;R_HLK;40;null;["PER"];[{"endOffset":12,"startOffset":0,"start":"31403","end":"31403"}];[{"endOffset":12,"startOffset":0,"start":"\/div[1224]","end":"\/div[1224]"}];314061415;
31445;31457;97;1;edele herren;# Christen Kollektiv;null;0;0;1;R_HLK;40;null;["PER"];[{"endOffset":22,"startOffset":10,"start":"31435","end":"31435"}];[{"endOffset":22,"startOffset":10,"start":"\/div[1225]","end":"\/div[1225]"}];314481457;
31470;31474;97;1;gote;Gott (christlich);null;0;0;1;R_HLK;40;null;["PER"];[{"endOffset":15,"startOffset":11,"start":31459,"end":31459}];[{"endOffset":15,"startOffset":11,"start":"\/div[1226]","end":"\/div[1226]"}];314731474;
31557;31566;97;1;min herre;Karl;null;0;0;1;R_HLK;41;null;["PER"];[{"endOffset":13,"startOffset":4,"start":"31553","end":"31553"}];[{"endOffset":13,"startOffset":4,"start":"\/div[1231]","end":"\/div[1231]"}];315601566;
31586;31597;97;1;dere heiden;# Heiden Kollektiv;null;0;0;1;R_HLK;41;null;["PER"];[{"endOffset":16,"startOffset":5,"start":31581,"end":31581}];[{"endOffset":16,"startOffset":5,"start":"\/div[1232]","end":"\/div[1232]"}];315891597;
31614;31623;97;1;die boten;Boten (Heiden);null;0;0;1;R_HLK;41;null;["PER"];[{"endOffset":16,"startOffset":7,"start":"31607","end":"31607"}];[{"endOffset":16,"startOffset":7,"start":"\/div[1233]","end":"\/div[1233]"}];316171623;
31638;31653;97;1;der cristenheit;# Christen Kollektiv;null;0;0;1;R_HLK;41;null;["PER"];[{"endOffset":21,"startOffset":6,"start":"31632","end":"31632"}];[{"endOffset":21,"startOffset":6,"start":"\/div[1234]","end":"\/div[1234]"}];316411653;
31691;31700;97;1;die gisel;Geiseln (Heiden);null;0;0;1;R_HLK;41;null;["PER"];[{"endOffset":14,"startOffset":5,"start":"31686","end":"31686"}];[{"endOffset":14,"startOffset":5,"start":"\/div[1236]","end":"\/div[1236]"}];316941700;
31888;31902;97;1;unseren kinden;# Christen Kollektiv;null;0;0;1;R_HLK;41;null;["PER"];[{"endOffset":18,"startOffset":4,"start":31884,"end":31884}];[{"endOffset":18,"startOffset":4,"start":"\/div[1245]","end":"\/div[1245]"}];318911902;
31923;31932;97;1;Marssilie;Marsilie;null;0;0;1;R_HLK;41;null;["PER"];[{"endOffset":22,"startOffset":13,"start":31910,"end":31910}];[{"endOffset":22,"startOffset":13,"start":"\/div[1246]","end":"\/div[1246]"}];319261932;
32004;32020;97;1;die heidenscapht;# Heiden Kollektiv;null;0;0;1;R_HLK;41;null;["PER"];[{"endOffset":31,"startOffset":15,"start":"31989","end":"31989"}];[{"endOffset":31,"startOffset":15,"start":"\/div[1249]","end":"\/div[1249]"}];320072020;
32058;32070;97;1;minem herren;Karl;null;0;0;1;R_HLK;41;null;["PER"];[{"endOffset":25,"startOffset":13,"start":"32045","end":"32045"}];[{"endOffset":25,"startOffset":13,"start":"\/div[1251]","end":"\/div[1251]"}];320612070;
32085;32103;97;1;der biscoph Turpin;Turpîn;null;0;0;0;R_HLK;41;null;["PER"];[{"endOffset":29,"startOffset":11,"start":32074,"end":32074}];[{"endOffset":29,"startOffset":11,"start":"\/div[1252]","end":"\/div[1252]"}];320882103;
32131;32143;97;1;min trechtin;Gott (christlich);null;0;0;1;R_HLK;41;null;["PER"];[{"endOffset":38,"startOffset":26,"start":"32105","end":"32105"}];[{"endOffset":38,"startOffset":26,"start":"\/div[1253]","end":"\/div[1253]"}];321342143;
32169;32178;97;1;min herre;Karl;null;0;0;1;R_HLK;41;null;["PER"];[{"endOffset":9,"startOffset":0,"start":"32169","end":"32169"}];[{"endOffset":9,"startOffset":0,"start":"\/div[1255]","end":"\/div[1255]"}];321722178;
32199;32209;97;1;die heiden;# Heiden Kollektiv;null;0;0;1;R_HLK;41;null;["PER"];[{"endOffset":14,"startOffset":4,"start":32195,"end":32195}];[{"endOffset":14,"startOffset":4,"start":"\/div[1256]","end":"\/div[1256]"}];322022209;
32304;32314;97;1;Marssilien;Marsilie;null;0;0;1;R_HLK;41;null;["PER"];[{"endOffset":10,"startOffset":0,"start":"32304","end":"32304"}];[{"endOffset":10,"startOffset":0,"start":"\/div[1260]","end":"\/div[1260]"}];323072314;
32501;32513;97;1;minem herren;Karl;null;0;0;1;R_HLK;42;null;["PER"];[{"endOffset":25,"startOffset":13,"start":"32488","end":"32488"}];[{"endOffset":25,"startOffset":13,"start":"\/div[1267]","end":"\/div[1267]"}];325042513;
32544;32564;97;1;herzogen unde grauen;# Christen Kollektiv;null;0;0;0;R_HLK;42;null;["PER"];[{"endOffset":20,"startOffset":0,"start":"32544","end":"32544"}];[{"endOffset":20,"startOffset":0,"start":"\/div[1269]","end":"\/div[1269]"}];325472564;
32638;32650;97;1;des keiseres;null;overlap;0;0;0;R_HLK;42;null;["PER"];[{"endOffset":21,"startOffset":9,"start":"32629","end":"32629"}];[{"endOffset":21,"startOffset":9,"start":"\/div[1273]","end":"\/div[1273]"}];326412650;
32638;32659;97;1;des keiseres gesidele;# Christen Kollektiv;overlap_max;0;0;0;R_HLK;42;null;["PER"];[{"endOffset":30,"startOffset":9,"start":"32629","end":"32629"}];[{"endOffset":30,"startOffset":9,"start":"\/div[1273]","end":"\/div[1273]"}];326412659;
32688;32697;97;1;Genelunes;Genelûn;null;0;0;0;R_HLK;42;null;["PER"];[{"endOffset":32697,"startOffset":32688,"start":0,"end":0}];[{"endOffset":17,"startOffset":0,"start":"\/div[1275]","end":"\/div[1275]"}];326912697;
32739;32751;97;1;Die fuorsten;# Christen Kollektiv;null;0;0;0;R_HLK;42;null;["PER"];[{"endOffset":12,"startOffset":0,"start":"32739","end":"32739"}];[{"endOffset":12,"startOffset":0,"start":"\/div[1277]","end":"\/div[1277]"}];327422751;
32763;32789;97;1;den biscoph Sante Iohannen;Johannes;null;0;0;0;R_HLK;42;null;["PER"];[{"endOffset":32789,"startOffset":32763,"start":0,"end":0}];[{"endOffset":17,"startOffset":12,"start":"\/div[1278]","end":"\/div[1278]"}];327662789;
32854;32865;97;1;deme kaiser;Karl;null;0;0;0;R_HLK;42;null;["PER"];[{"endOffset":18,"startOffset":7,"start":"32847","end":"32847"}];[{"endOffset":18,"startOffset":7,"start":"\/div[1282]","end":"\/div[1282]"}];328572865;
33097;33110;97;1;dine fuorsten;# Christen Kollektiv;null;0;0;1;R_HLK;42;null;["PER"];[{"endOffset":21,"startOffset":8,"start":"33089","end":"33089"}];[{"endOffset":21,"startOffset":8,"start":"\/div[1291]","end":"\/div[1291]"}];331003110;
33154;33164;97;1;Der kaiser;Karl;null;0;0;0;R_HLK;43;null;["PER"];[{"endOffset":10,"startOffset":0,"start":"33154","end":"33154"}];[{"endOffset":10,"startOffset":0,"start":"\/div[1293]","end":"\/div[1293]"}];331573164;
33181;33193;97;1;die fuorsten;# Christen Kollektiv;null;0;0;0;R_HLK;43;null;["PER"];[{"endOffset":12,"startOffset":0,"start":"33181","end":"33181"}];[{"endOffset":12,"startOffset":0,"start":"\/div[1294]","end":"\/div[1294]"}];331843193;
33210;33220;97;1;den biscof;Johannes;null;0;0;0;R_HLK;43;null;["PER"];[{"endOffset":10,"startOffset":0,"start":"33210","end":"33210"}];[{"endOffset":10,"startOffset":0,"start":"\/div[1295]","end":"\/div[1295]"}];332133220;
33417;33420;97;1;got;Gott (christlich);null;0;0;1;R_HLK;43;null;["PER"];[{"endOffset":16,"startOffset":13,"start":33404,"end":33404}];[{"endOffset":16,"startOffset":13,"start":"\/div[1302]","end":"\/div[1302]"}];334203420;
33546;33556;97;1;der biscof;Johannes;null;0;0;0;R_HLK;43;null;["PER"];[{"endOffset":20,"startOffset":10,"start":"33536","end":"33536"}];[{"endOffset":20,"startOffset":10,"start":"\/div[1307]","end":"\/div[1307]"}];335493556;
33595;33615;97;1;chuninge un herzogin;# Christen Kollektiv;null;0;0;1;R_HLK;43;null;["PER"];[{"endOffset":32,"startOffset":12,"start":"33583","end":"33583"}];[{"endOffset":32,"startOffset":12,"start":"\/div[1309]","end":"\/div[1309]"}];335983615;
33646;33665;97;1;biscoue unde grauen;# Christen Kollektiv;null;0;0;1;R_HLK;43;null;["PER"];[{"endOffset":19,"startOffset":0,"start":"33646","end":"33646"}];[{"endOffset":19,"startOffset":0,"start":"\/div[1311]","end":"\/div[1311]"}];336493665;
33700;33709;97;1;die boten;Boten (Heiden);null;0;0;1;R_HLK;43;null;["PER"];[{"endOffset":19,"startOffset":10,"start":"33690","end":"33690"}];[{"endOffset":19,"startOffset":10,"start":"\/div[1314]","end":"\/div[1314]"}];337033709;
33725;33734;97;1;Marssilie;Marsilie;null;0;0;1;R_HLK;43;null;["PER"];[{"endOffset":16,"startOffset":7,"start":33718,"end":33718}];[{"endOffset":16,"startOffset":7,"start":"\/div[1315]","end":"\/div[1315]"}];337283734;
33796;33806;97;1;die heiden;# Heiden Kollektiv;null;0;0;1;R_HLK;43;null;["PER"];[{"endOffset":14,"startOffset":4,"start":33792,"end":33792}];[{"endOffset":14,"startOffset":4,"start":"\/div[1318]","end":"\/div[1318]"}];337993806;
34002;34011;97;1;min herre;Karl;null;0;0;1;R_HLK;44;null;["PER"];[{"endOffset":14,"startOffset":5,"start":"33997","end":"33997"}];[{"endOffset":14,"startOffset":5,"start":"\/div[1326]","end":"\/div[1326]"}];340054011;
34062;34071;97;1;min herre;Karl;null;0;0;1;R_HLK;44;null;["PER"];[{"endOffset":22,"startOffset":13,"start":"34049","end":"34049"}];[{"endOffset":22,"startOffset":13,"start":"\/div[1328]","end":"\/div[1328]"}];340654071;
34087;34099;97;1;die fuorsten;# Christen Kollektiv;null;0;0;1;R_HLK;44;null;["PER"];[{"endOffset":27,"startOffset":15,"start":"34072","end":"34072"}];[{"endOffset":27,"startOffset":15,"start":"\/div[1329]","end":"\/div[1329]"}];340904099;
34124;34131;97;1;Rovlant;Ruolant;null;0;0;0;R_HLK;44;null;["PER"];[{"endOffset":17,"startOffset":10,"start":34114,"end":34114}];[{"endOffset":17,"startOffset":10,"start":"\/div[1330]","end":"\/div[1330]"}];341274131;
34339;34349;97;1;der keiser;Karl;null;0;0;0;R_HLK;44;null;["PER"];[{"endOffset":10,"startOffset":0,"start":34339,"end":34339}];[{"endOffset":10,"startOffset":0,"start":"\/div[1338]","end":"\/div[1338]"}];343424349;
34382;34394;97;1;neue Rovlant;Ruolant;null;0;0;1;R_HLK;44;null;["PER"];[{"endOffset":23,"startOffset":11,"start":34371,"end":34371}];[{"endOffset":23,"startOffset":11,"start":"\/div[1339]","end":"\/div[1339]"}];343854394;
34471;34477;97;1;Oliuir;Olivier;null;0;0;0;R_HLK;44;null;["PER"];[{"endOffset":16,"startOffset":10,"start":34461,"end":34461}];[{"endOffset":16,"startOffset":10,"start":"\/div[1342]","end":"\/div[1342]"}];344744477;
34491;34496;97;1;herre;Karl;null;0;0;1;R_HLK;44;null;["PER"];[{"endOffset":17,"startOffset":12,"start":"34479","end":"34479"}];[{"endOffset":17,"startOffset":12,"start":"\/div[1343]","end":"\/div[1343]"}];344944496;
34698;34708;97;1;der kaiser;Karl;null;0;0;0;R_HLK;44;null;["PER"];[{"endOffset":10,"startOffset":0,"start":"34698","end":"34698"}];[{"endOffset":10,"startOffset":0,"start":"\/div[1352]","end":"\/div[1352]"}];347014708;
34718;34724;97;1;Oliuir;Olivier;null;0;0;1;R_HLK;44;null;["PER"];[{"endOffset":26,"startOffset":20,"start":34698,"end":34698}];[{"endOffset":26,"startOffset":20,"start":"\/div[1352]","end":"\/div[1352]"}];347214724;
34902;34918;97;1;Ruolant min neue;Ruolant;null;0;0;1;R_HLK;45;null;["PER"];[{"endOffset":34918,"startOffset":34902,"start":0,"end":0}];[{"endOffset":12,"startOffset":5,"start":"\/div[1360]","end":"\/div[1360]"}];349054918;
35033;35039;97;1;Turpin;Turpîn;null;0;0;0;R_HLK;45;null;["PER"];[{"endOffset":35039,"startOffset":35033,"start":0,"end":0}];[{"endOffset":15,"startOffset":0,"start":"\/div[1365]","end":"\/div[1365]"}];350365039;
35053;35058;97;1;herre;Karl;null;0;0;1;R_HLK;45;null;["PER"];[{"endOffset":17,"startOffset":12,"start":"35041","end":"35041"}];[{"endOffset":17,"startOffset":12,"start":"\/div[1366]","end":"\/div[1366]"}];350565058;
35089;35109;97;1;des heiligen geistes;Gott (christlich);null;0;0;1;R_HLK;45;null;["PER"];[{"endOffset":24,"startOffset":4,"start":"35085","end":"35085"}];[{"endOffset":24,"startOffset":4,"start":"\/div[1367]","end":"\/div[1367]"}];350925109;
35155;35168;97;1;die propheten;# extradiegetisch;null;0;0;1;R_HLK;45;null;["PER"];[{"endOffset":25,"startOffset":12,"start":"35143","end":"35143"}];[{"endOffset":25,"startOffset":12,"start":"\/div[1369]","end":"\/div[1369]"}];351585168;
35186;35190;97;1;gote;Gott (christlich);null;0;0;1;R_HLK;45;null;["PER"];[{"endOffset":20,"startOffset":16,"start":35170,"end":35170}];[{"endOffset":20,"startOffset":16,"start":"\/div[1370]","end":"\/div[1370]"}];351895190;
35214;35232;97;1;den heiligen Crist;Gott (christlich);null;0;0;1;R_HLK;45;null;["PER"];[{"endOffset":33,"startOffset":15,"start":35199,"end":35199}];[{"endOffset":33,"startOffset":15,"start":"\/div[1371]","end":"\/div[1371]"}];352175232;
35420;35425;97;1;herre;Karl;null;0;0;1;R_HLK;45;null;["PER"];[{"endOffset":18,"startOffset":13,"start":"35407","end":"35407"}];[{"endOffset":18,"startOffset":13,"start":"\/div[1378]","end":"\/div[1378]"}];354235425;
35442;35454;97;1;die Franchen;# Christen Kollektiv;null;0;0;1;R_HLK;45;null;["PER"];[{"endOffset":12,"startOffset":0,"start":35442,"end":35442}];[{"endOffset":12,"startOffset":0,"start":"\/div[1379]","end":"\/div[1379]"}];354455454;
35490;35500;97;1;den heiden;# Heiden Kollektiv;null;0;0;1;R_HLK;45;null;["PER"];[{"endOffset":14,"startOffset":4,"start":35486,"end":35486}];[{"endOffset":14,"startOffset":4,"start":"\/div[1380]","end":"\/div[1380]"}];354935500;
35564;35569;97;1;herre;Karl;null;0;0;1;R_HLK;45;null;["PER"];[{"endOffset":19,"startOffset":14,"start":"35550","end":"35550"}];[{"endOffset":19,"startOffset":14,"start":"\/div[1383]","end":"\/div[1383]"}];355675569;
35662;35672;97;1;Der kaiser;Karl;null;0;0;0;R_HLK;46;null;["PER"];[{"endOffset":10,"startOffset":0,"start":"35662","end":"35662"}];[{"endOffset":10,"startOffset":0,"start":"\/div[1387]","end":"\/div[1387]"}];356655672;
35714;35727;97;1;die Kaerlinge;# Christen Kollektiv;null;0;0;1;R_HLK;46;null;["PER"];[{"endOffset":29,"startOffset":16,"start":35698,"end":35698}];[{"endOffset":29,"startOffset":16,"start":"\/div[1388]","end":"\/div[1388]"}];357175727;
35908;35914;97;1;Turpin;Turpîn;null;0;0;1;R_HLK;46;null;["PER"];[{"endOffset":28,"startOffset":22,"start":35886,"end":35886}];[{"endOffset":28,"startOffset":22,"start":"\/div[1396]","end":"\/div[1396]"}];359115914;
35958;35974;97;1;der helt Rovlant;Ruolant;null;0;0;0;R_HLK;46;null;["PER"];[{"endOffset":26,"startOffset":10,"start":35948,"end":35948}];[{"endOffset":26,"startOffset":10,"start":"\/div[1398]","end":"\/div[1398]"}];359615974;
36000;36012;97;1;den fuorsten;# Christen Kollektiv;null;0;0;1;R_HLK;46;null;["PER"];[{"endOffset":36,"startOffset":24,"start":"35976","end":"35976"}];[{"endOffset":36,"startOffset":24,"start":"\/div[1399]","end":"\/div[1399]"}];360036012;
36036;36045;97;1;min herre;Karl;null;0;0;1;R_HLK;46;null;["PER"];[{"endOffset":21,"startOffset":12,"start":"36024","end":"36024"}];[{"endOffset":21,"startOffset":12,"start":"\/div[1400]","end":"\/div[1400]"}];360396045;
36063;36070;97;1;Genelun;null;overlap;0;0;1;R_HLK;46;null;["PER"];[{"endOffset":14,"startOffset":7,"start":36056,"end":36056}];[{"endOffset":14,"startOffset":7,"start":"\/div[1401]","end":"\/div[1401]"}];360666070;
36063;36085;97;1;Genelun min stiefuater;Genelûn;overlap_max;0;0;1;R_HLK;46;null;["PER"];[{"endOffset":29,"startOffset":7,"start":"36056","end":"36056"}];[{"endOffset":29,"startOffset":7,"start":"\/div[1401]","end":"\/div[1401]"}];360666085;
36339;36351;97;1;die fuorsten;# Christen Kollektiv;null;0;0;0;R_HLK;46;null;["PER"];[{"endOffset":12,"startOffset":0,"start":"36339","end":"36339"}];[{"endOffset":12,"startOffset":0,"start":"\/div[1411]","end":"\/div[1411]"}];363426351;
36443;36465;97;1;deme Romischeme uogete;Karl;null;0;0;0;R_HLK;46;null;["PER"];[{"endOffset":37,"startOffset":15,"start":"36428","end":"36428"}];[{"endOffset":37,"startOffset":15,"start":"\/div[1414]","end":"\/div[1414]"}];364466465;
36492;36499;97;1;Genelun;Genelûn;null;0;0;0;R_HLK;47;null;["PER"];[{"endOffset":7,"startOffset":0,"start":36492,"end":36492}];[{"endOffset":7,"startOffset":0,"start":"\/div[1416]","end":"\/div[1416]"}];364956499;
36524;36532;97;1;Rovlante;Ruolant;null;0;0;0;R_HLK;47;null;["PER"];[{"endOffset":14,"startOffset":6,"start":"36518","end":"36518"}];[{"endOffset":14,"startOffset":6,"start":"\/div[1417]","end":"\/div[1417]"}];365276532;
36567;36584;97;1;der herre Rovlant;Ruolant;null;0;0;1;R_HLK;47;null;["PER"];[{"endOffset":41,"startOffset":24,"start":36543,"end":36543}];[{"endOffset":41,"startOffset":24,"start":"\/div[1418]","end":"\/div[1418]"}];365706584;
36623;36633;97;1;den heiden;# Heiden Kollektiv;null;0;0;1;R_HLK;47;null;["PER"];[{"endOffset":24,"startOffset":14,"start":36609,"end":36609}];[{"endOffset":24,"startOffset":14,"start":"\/div[1420]","end":"\/div[1420]"}];366266633;
36814;36824;97;1;din muoter;# unbestimmt (einzel);null;0;0;1;R_HLK;47;null;["PER"];[{"endOffset":10,"startOffset":0,"start":36814,"end":36814}];[{"endOffset":10,"startOffset":0,"start":"\/div[1427]","end":"\/div[1427]"}];368176824;
36838;36854;97;1;min sun Baldewin;Baldewîn;null;0;0;1;R_HLK;47;null;["PER"];[{"endOffset":16,"startOffset":0,"start":36838,"end":36838}];[{"endOffset":16,"startOffset":0,"start":"\/div[1428]","end":"\/div[1428]"}];368416854;
37112;37116;97;1;Karl;null;overlap;0;0;0;R_HLK;47;null;["PER"];[{"endOffset":4,"startOffset":0,"start":37112,"end":37112}];[{"endOffset":4,"startOffset":0,"start":"\/div[1439]","end":"\/div[1439]"}];371157116;
37112;37126;97;1;Karl der riche;Karl;overlap_max;0;0;0;R_HLK;47;null;["PER"];[{"endOffset":14,"startOffset":0,"start":"37112","end":"37112"}];[{"endOffset":14,"startOffset":0,"start":"\/div[1439]","end":"\/div[1439]"}];371157126;
37157;37164;97;1;Genelun;Genelûn;null;0;0;1;R_HLK;47;null;["PER"];[{"endOffset":9,"startOffset":2,"start":37155,"end":37155}];[{"endOffset":9,"startOffset":2,"start":"\/div[1441]","end":"\/div[1441]"}];371607164;
37415;37422;97;1;Genelun;Genelûn;null;0;0;0;R_HLK;48;null;["PER"];[{"endOffset":7,"startOffset":0,"start":37415,"end":37415}];[{"endOffset":7,"startOffset":0,"start":"\/div[1451]","end":"\/div[1451]"}];374187422;
37441;37451;97;1;der kaiser;Karl;null;0;0;0;R_HLK;48;null;["PER"];[{"endOffset":10,"startOffset":0,"start":"37441","end":"37441"}];[{"endOffset":10,"startOffset":0,"start":"\/div[1452]","end":"\/div[1452]"}];374447451;
37543;37550;97;1;Rovlant;Ruolant;null;0;0;1;R_HLK;48;null;["PER"];[{"endOffset":23,"startOffset":16,"start":"37527","end":"37527"}];[{"endOffset":23,"startOffset":16,"start":"\/div[1455]","end":"\/div[1455]"}];375467550;
37587;37607;97;1;sinen zwelf gesellen;zwölf Fürsten (Christen);null;0;0;1;R_HLK;48;null;["PER"];[{"endOffset":25,"startOffset":5,"start":"37582","end":"37582"}];[{"endOffset":25,"startOffset":5,"start":"\/div[1457]","end":"\/div[1457]"}];375907607;
37641;37651;97;1;Der kaiser;Karl;null;0;0;0;R_HLK;48;null;["PER"];[{"endOffset":10,"startOffset":0,"start":"37641","end":"37641"}];[{"endOffset":10,"startOffset":0,"start":"\/div[1459]","end":"\/div[1459]"}];376447651;
37740;37749;97;1;Rovlanden;Ruolant;null;0;0;1;R_HLK;48;null;["PER"];[{"endOffset":15,"startOffset":6,"start":37734,"end":37734}];[{"endOffset":15,"startOffset":6,"start":"\/div[1462]","end":"\/div[1462]"}];377437749;
37855;37862;97;1;Genelun;Genelûn;null;0;0;0;R_HLK;48;null;["PER"];[{"endOffset":7,"startOffset":0,"start":37855,"end":37855}];[{"endOffset":7,"startOffset":0,"start":"\/div[1466]","end":"\/div[1466]"}];378587862;
